Time (ms),GUI.SCRN_NO,GUI.RENC_CLK,GUI.RENC_ACLK,GUI.RENC_SW,Time (ms),LED_CNTRL.LED_OVRRD,LED_CNTRL.XLED_PWM_Mode,LED_CNTRL.YLED_PWM_Mode,LED_CNTRL.ZLED_PWM_Mode,LED_CNTRL.XLED_state,LED_CNTRL.YLED_state,LED_CNTRL.ZLED_state,LED_CNTRL.TLED_OVRRD,LED_CNTRL.TLED_mode,LED_CNTRL.XLED_Brightness,LED_CNTRL.YLED_Brightness,LED_CNTRL.ZLED_Brightness,Time (ms),IMU_X_Raw.XACCEL_raw,IMU_X_Raw.XGYRO_raw,Time (ms),IMU_Y_Raw.YACCEL_raw,IMU_Y_Raw.YGYRO_raw,Time (ms),IMU_Z_Raw.ZACCEL_raw,IMU_Z_Raw.ZGYRO_raw,Time (ms),IMU_Temp.IMU_Temp_Raw,IMU_Temp.IMU_Temp_Processed,Time (ms),IMU_XACCEL_Processed.IMU_XACCEL_Processed,Time (ms),IMU_YACCEL_Processed.IMU_YACCEL_Processed,Time (ms),IMU_ZACCEL_Processed.IMU_ZACCEL_Processed,Time (ms),IMU_XGYRO_Processed.IMU_XGYRO_Processed,Time (ms),IMU_YGYRO_Processed.IMU_YGYRO_Processed,Time (ms),IMU_ZGYRO_Processed.IMU_ZGYRO_Processed,Time (ms),Roll.Roll_Accel,Roll.Roll_Gyro,Roll.Roll_CF,Time (ms),Pitch.Pitch_Accel,Pitch.Pitch_Gyro,Pitch.Pitch_CF,Time (ms),Yaw.Yaw_Accel,Yaw.Yaw_Gyro,Yaw.Yaw_CF
133776.000000,0.000000,0.000000,0.000000,0.000000,133782.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,100261.000000,64036.000000,65349.000000,100267.000000,136.000000,65497.000000,100267.000000,15156.000000,29.000000,189406.000000,0.000000,0.000000,100267.000000,2.000000,100267.000000,3.000000,100267.000000,997.000000,100272.000000,50.000000,100261.000000,150.000000,100261.000000,192.000000,115119.000000,0.000000,0.000000,0.000000,115119.000000,0.000000,0.000000,0.000000,115120.000000,0.000000,0.000000,0.000000
133871.000000,0.000000,0.000000,0.000000,0.000000,133877.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,100272.000000,64096.000000,65348.000000,100276.000000,56.000000,65492.000000,100276.000000,15128.000000,22.000000,189647.000000,0.000000,0.000000,100276.000000,6.000000,100277.000000,-2.000000,100277.000000,995.000000,100279.000000,19.000000,100272.000000,58.000000,100272.000000,192.000000,115168.000000,0.000000,0.000000,0.000000,115168.000000,0.000000,0.000000,0.000000,115169.000000,0.000000,0.000000,0.000000
133968.000000,0.000000,0.000000,0.000000,0.000000,133973.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,100280.000000,64096.000000,65348.000000,100286.000000,56.000000,65492.000000,100286.000000,15128.000000,22.000000,189883.000000,0.000000,0.000000,100286.000000,6.000000,100286.000000,-2.000000,100286.000000,995.000000,100292.000000,19.000000,100279.000000,-94.000000,100279.000000,-22.000000,115214.000000,0.000000,0.000000,0.000000,115214.000000,0.000000,0.000000,0.000000,115214.000000,0.000000,0.000000,0.000000
134061.000000,0.000000,0.000000,0.000000,0.000000,134067.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,100292.000000,64192.000000,65342.000000,100297.000000,108.000000,65493.000000,100297.000000,15188.000000,20.000000,190123.000000,0.000000,0.000000,100297.000000,11.000000,100297.000000,1.000000,100297.000000,999.000000,100299.000000,-164.000000,100292.000000,-94.000000,100292.000000,-22.000000,115265.000000,0.000000,0.000000,0.000000,115265.000000,0.000000,0.000000,0.000000,115265.000000,0.000000,0.000000,0.000000
134156.000000,0.000000,0.000000,0.000000,0.000000,134162.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,100301.000000,64184.000000,65341.000000,100306.000000,84.000000,65475.000000,100306.000000,15272.000000,20.000000,190356.000000,0.000000,0.000000,100306.000000,11.000000,100306.000000,0.000000,100306.000000,1004.000000,100309.000000,-195.000000,100299.000000,-64.000000,100299.000000,-83.000000,115308.000000,0.000000,0.000000,0.000000,115312.000000,0.000000,0.000000,0.000000,115312.000000,0.000000,0.000000,0.000000
134251.000000,0.000000,0.000000,0.000000,0.000000,134257.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,100309.000000,64032.000000,65351.000000,100315.000000,120.000000,65481.000000,100315.000000,15088.000000,24.000000,190599.000000,0.000000,0.000000,100315.000000,2.000000,100315.000000,2.000000,100315.000000,992.000000,100319.000000,111.000000,100309.000000,-613.000000,100309.000000,-83.000000,115358.000000,0.000000,0.000000,0.000000,115358.000000,0.000000,0.000000,0.000000,115358.000000,0.000000,0.000000,0.000000
134346.000000,0.000000,0.000000,0.000000,0.000000,134352.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,100319.000000,64032.000000,65351.000000,100324.000000,120.000000,65481.000000,100324.000000,15088.000000,24.000000,190833.000000,0.000000,0.000000,100324.000000,2.000000,100324.000000,2.000000,100324.000000,992.000000,100329.000000,111.000000,100319.000000,-430.000000,100319.000000,39.000000,115403.000000,0.000000,0.000000,0.000000,115403.000000,0.000000,0.000000,0.000000,115405.000000,0.000000,0.000000,0.000000
134442.000000,0.000000,0.000000,0.000000,0.000000,134447.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,100329.000000,64016.000000,65335.000000,100335.000000,76.000000,65487.000000,100335.000000,15224.000000,27.000000,191073.000000,0.000000,0.000000,100335.000000,1.000000,100335.000000,-1.000000,100335.000000,1001.000000,100337.000000,-378.000000,100329.000000,-430.000000,100329.000000,39.000000,115453.000000,0.000000,0.000000,0.000000,115453.000000,0.000000,0.000000,0.000000,115454.000000,0.000000,0.000000,0.000000
134537.000000,0.000000,0.000000,0.000000,0.000000,134542.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,100345.000000,64116.000000,65345.000000,100345.000000,208.000000,65501.000000,100345.000000,15220.000000,26.000000,191306.000000,0.000000,0.000000,100345.000000,7.000000,100346.000000,7.000000,100346.000000,1000.000000,100346.000000,-73.000000,100337.000000,-247.000000,100337.000000,130.000000,115499.000000,0.000000,0.000000,0.000000,115499.000000,0.000000,0.000000,0.000000,115500.000000,0.000000,0.000000,0.000000
134632.000000,0.000000,0.000000,0.000000,0.000000,134637.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,100351.000000,64072.000000,65349.000000,100352.000000,216.000000,65501.000000,100352.000000,15208.000000,19.000000,191547.000000,0.000000,0.000000,100353.000000,4.000000,100353.000000,8.000000,100353.000000,1000.000000,100355.000000,50.000000,100346.000000,180.000000,100347.000000,100.000000,115551.000000,0.000000,0.000000,0.000000,115551.000000,0.000000,0.000000,0.000000,115551.000000,0.000000,0.000000,0.000000
134728.000000,0.000000,0.000000,0.000000,0.000000,134733.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,100356.000000,64072.000000,65349.000000,100362.000000,216.000000,65501.000000,100362.000000,15208.000000,19.000000,191783.000000,0.000000,0.000000,100362.000000,4.000000,100362.000000,8.000000,100362.000000,1000.000000,100367.000000,50.000000,100356.000000,180.000000,100356.000000,-114.000000,115595.000000,0.000000,0.000000,0.000000,115595.000000,0.000000,0.000000,0.000000,115595.000000,0.000000,0.000000,0.000000
134822.000000,0.000000,0.000000,0.000000,0.000000,134828.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,100367.000000,64040.000000,65346.000000,100372.000000,120.000000,65505.000000,100372.000000,15236.000000,27.000000,192023.000000,0.000000,0.000000,100372.000000,2.000000,100372.000000,2.000000,100372.000000,1001.000000,100377.000000,-42.000000,100367.000000,180.000000,100367.000000,-114.000000,115646.000000,0.000000,0.000000,0.000000,115646.000000,0.000000,0.000000,0.000000,115646.000000,0.000000,0.000000,0.000000
134917.000000,0.000000,0.000000,0.000000,0.000000,134922.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,100377.000000,64076.000000,65353.000000,100381.000000,112.000000,65502.000000,100381.000000,15172.000000,28.000000,192258.000000,0.000000,0.000000,100381.000000,4.000000,100381.000000,1.000000,100382.000000,998.000000,100384.000000,172.000000,100377.000000,302.000000,100377.000000,130.000000,115688.000000,0.000000,0.000000,0.000000,115688.000000,0.000000,0.000000,0.000000,115690.000000,0.000000,0.000000,0.000000
135011.000000,0.000000,0.000000,0.000000,0.000000,135017.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,100384.000000,64200.000000,65349.000000,100390.000000,104.000000,65495.000000,100390.000000,15176.000000,27.000000,192496.000000,0.000000,0.000000,100390.000000,12.000000,100391.000000,1.000000,100391.000000,998.000000,100393.000000,50.000000,100384.000000,211.000000,100384.000000,161.000000,115738.000000,0.000000,0.000000,0.000000,115738.000000,0.000000,0.000000,0.000000,115738.000000,0.000000,0.000000,0.000000
135107.000000,0.000000,0.000000,0.000000,0.000000,135114.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,100395.000000,64084.000000,65340.000000,100400.000000,116.000000,65489.000000,100400.000000,15112.000000,22.000000,192733.000000,0.000000,0.000000,100400.000000,5.000000,100400.000000,2.000000,100400.000000,994.000000,100405.000000,-225.000000,100393.000000,-3.000000,100393.000000,130.000000,115783.000000,0.000000,0.000000,0.000000,115785.000000,0.000000,0.000000,0.000000,115785.000000,0.000000,0.000000,0.000000
135201.000000,0.000000,0.000000,0.000000,0.000000,135207.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,100405.000000,64084.000000,65340.000000,100410.000000,116.000000,65489.000000,100410.000000,15112.000000,22.000000,192974.000000,0.000000,0.000000,100410.000000,5.000000,100410.000000,2.000000,100410.000000,994.000000,100415.000000,-225.000000,100405.000000,-186.000000,100405.000000,-22.000000,115836.000000,0.000000,0.000000,0.000000,115836.000000,0.000000,0.000000,0.000000,115836.000000,0.000000,0.000000,0.000000
135296.000000,0.000000,0.000000,0.000000,0.000000,135302.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,100415.000000,64068.000000,65342.000000,100419.000000,36.000000,65483.000000,100419.000000,15236.000000,24.000000,,,,100420.000000,4.000000,100420.000000,-3.000000,100420.000000,1001.000000,100423.000000,-164.000000,100415.000000,-186.000000,100415.000000,-22.000000,115878.000000,0.000000,0.000000,0.000000,115879.000000,0.000000,0.000000,0.000000,115880.000000,0.000000,0.000000,0.000000
135391.000000,0.000000,0.000000,0.000000,0.000000,135397.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,100423.000000,64056.000000,65342.000000,100429.000000,84.000000,65489.000000,100429.000000,15304.000000,18.000000,,,,100429.000000,3.000000,100429.000000,0.000000,100429.000000,1006.000000,100432.000000,-164.000000,100423.000000,-369.000000,100423.000000,39.000000,115930.000000,0.000000,0.000000,0.000000,115930.000000,0.000000,0.000000,0.000000,115930.000000,0.000000,0.000000,0.000000
135486.000000,0.000000,0.000000,0.000000,0.000000,135492.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,100439.000000,64084.000000,65346.000000,100439.000000,80.000000,65478.000000,100439.000000,15224.000000,30.000000,,,,100439.000000,5.000000,100441.000000,-1.000000,100441.000000,1001.000000,100441.000000,-42.000000,100432.000000,-186.000000,100432.000000,-144.000000,115973.000000,0.000000,0.000000,0.000000,115974.000000,0.000000,0.000000,0.000000,115975.000000,0.000000,0.000000,0.000000
135583.000000,0.000000,0.000000,0.000000,0.000000,135588.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,100444.000000,64084.000000,65346.000000,100447.000000,80.000000,65478.000000,100447.000000,15224.000000,30.000000,,,,100447.000000,5.000000,100448.000000,-1.000000,100448.000000,1001.000000,100450.000000,-42.000000,100441.000000,-522.000000,100441.000000,222.000000,116025.000000,0.000000,0.000000,0.000000,116025.000000,0.000000,0.000000,0.000000,116025.000000,0.000000,0.000000,0.000000
